0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
0,3,0,1,4,1,5,0,4,4
